query,article_id,article_title,neural_score,rank,is_correct
how to learn programming,118,118. Rules of procedure,-0.41438235702514653,26,0
how to learn programming,343,343. Official language of the Union,-0.41558205900192263,27,0
how to learn programming,196,196. Provisions as to introduction and passing of Bills,-0.42358277425765994,28,0
how to learn programming,102,102. Disqualification s for membership,-0.4247818205833435,29,0
how to learn programming,191,191. Disqualifications for membership,-0.48318223781585695,30,0
how to learn programming,210,210. Language to be used in the Legislature,-0.5043815225601197,31,0
how to learn programming,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-0.5571816417694092,32,0
how to learn programming,66,66. Election of Vice President,-0.5655812245368957,33,0
how to learn programming,198,198. Special procedure in respect of Money Bills,-0.6115823570251465,34,0
how to learn programming,55,55. Manner of election of President,-0.8023670386314392,35,0
how to learn programming,368,368. Power of Parliament to amend the Constitution and procedure therefor,-0.8039809265136719,36,0
how to learn programming,2A,2A. The age of a Judge of the Supreme Court shall be determined by such authority and in such manner as Parliament may by law provide,-0.8227629259109498,37,0
how to learn programming,171,171. Composition of the Legislative Councils,-0.9665997283935547,38,0
how to learn programming,145,"145. Rules of Court, etc",-1.2058907379150392,39,0
how to learn programming,371D,371D. Special provisions with respect to the state of Andhra Pradesh,-2.8973607849121095,40,0
what is blockchain,17,17. Abolition of Untouchability Untouchability is abolished and its practice in any form is forbidden The enforcement of any disability arising out of Untouchability shall be an offence punishable in accordance with law,1.41241722574234,1,0
what is blockchain,14,"14. Equality before law The State shall not deny to any person equality before the law or the equal protection of the laws within the territory of India Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",1.403616689300537,2,0
what is blockchain,29,29. Protection of interests of minorities,0.32921633167266845,3,0
what is blockchain,15,"15. Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",0.08801806020736691,4,0
what is blockchain,25,"25. Freedom of conscience and free profession, practice and propagation of religion",0.06882163648605344,5,0
what is blockchain,393,393. Short title This Constitution may be called the Constitution of India,-0.02958396635055542,6,0
what is blockchain,44,44. Uniform civil code for the citizens The State shall endeavour to secure for the citizens a uniform civil code throughout the territory of India,-0.058783429908752446,7,0
what is blockchain,141,141. Law declared by Supreme Court to be binding on all courts The law declared by the Supreme Court shall be binding on all courts within the territory of India,-0.06438301267623901,8,0
what is blockchain,301,"301. Freedom of trade, commerce and intercourse Subject to the other provisions of this Part, trade, commerce and intercourse throughout the territory of India shall be free",-0.06918289346694946,9,0
what is blockchain,129,129. Supreme Court to be a court of record The Supreme Court shall be a court of record and shall have all the powers of such a court including the power to punish for contempt of itself,-0.07438205900192262,10,0
what is blockchain,1,1. Name and territory of the Union,-0.0867837875366211,11,0
what is blockchain,302,"302. Power of Parliament to impose restrictions on trade, commerce and intercourse Parliament may by law impose such restrictions on the freedom of trade, commerce or intercourse between one State and another or within any part of the territory of India as may be required in the public interest",-0.117980628490448,12,0
what is blockchain,48,"48. Organisation of agriculture and animal husbandry The State shall endeavour to organise agriculture and animal husbandry on modern and scientific lines and shall, in particular, take steps for preserving and improving the breeds, and prohibiting the slaughter, of cows and calves and other milch and draught cattle",-0.126783549118042,13,0
what is blockchain,375,"375. Courts, authorities and officers to continue to function subject to the provisions of the Constitution All courts of civil, criminal and revenue jurisdiction, all authorities and all officers, judicial, executive and ministerial, throughout the territory of India, shall continue to exercise their respective functions subject to the provisions of this Constitution",-0.14798182058334353,14,0
what is blockchain,325,"325. No person to be ineligible for inclusion in, or to claim to be included in a special, electoral roll on grounds of religion, race, caste or sex There shall be one general electoral roll for every territorial constituency for election to either House of Parliament or to the House or either House of the Legislature of a State and no person shall be ineligible for inclusion in any such roll or claim to be included in any special electoral roll for any such constituency on grounds only of religion, race, caste, sex or any of them",-0.2143813437461853,15,0
what is blockchain,284,284. Custody of suitors deposits and other moneys received by public servants an courts All moneys received by or deposited with,-0.23037472763061526,16,0
what is blockchain,119,"119. Regulation by law of procedure in Parliament in relation to financial business Parliament may, for the purpose of the timely completion of financial business, regulate by law the procedure of, and the conduct of business in, each House of Parliament in relation to any financial matter or to any Bill for the appropriation of moneys out of the consolidated Fund of India, and, if and so far as any provision of any law so made is inconsistent with any rule made by a House of Parliament under clause ( 1 ) of Article 118 or with any rule or standing order having effect in relation to Parliament under clause ( 2 ) of that article, such provision shall prevail",-0.26597395277023317,17,0
what is blockchain,298,"298. Power to carry on trade, etc The executive power of the Union and of each State shall extend to the carrying on of any trade or business and to the acquisition, holding and disposal of property and the making of contracts for any purpose: Provided that (a) the said executive power of the Union shall, in so far as such trade or business or such purpose is not one with respect to which Parliament may make laws, be subject in each State to legislation by the State; and",-0.2747778866767883,18,0
what is blockchain,77,77. Conduct of business of the Government of India,-0.2799796748161316,19,0
what is blockchain,297,297. Things of value within territorial waters or continental shelf and resources of the exclusive economic zone to vest in the Union,-0.28998205900192264,20,0
what is blockchain,304,"304. Restrictions on trade, commerce and intercourse among States Notwithstanding anything in Article 301 or Article 303, the Legislature of a State may by law",-0.2979820590019226,21,0
what is blockchain,243P,"243P. Definitions In this Part, unless the context otherwise requires,",-0.34317955560684205,22,0
what is blockchain,111,"111. Assent to Bills When a Bill has been passed by the Houses of Parliament, it shall be presented to the President, and the President shall declare either that he assents to the Bill, or that he withholds assent therefrom Provided that the President may, as soon as possible after the presentation to him of a Bill for assent, return the Bill if it is not a Money Bill to the Houses with a message requesting that they will reconsider the Bill or any specified provisions thereof and, in particular, will consider the desirability of introducing any such amendments as he may recommend in his message, and when a Bill is so returned, the Houses shall reconsider the Bill accordingly, and if the Bill is passed again by the Houses with or without amendment and presented to the President for assent, the President shall not withhold assent therefrom Procedures in Financial Matters",-0.3527646544456482,23,0
what is blockchain,296,"296. Property accruing by escheat or lapse or as bona vacantia Subject as hereinafter provided any property in the territory of India which, if this Constitution had not come into operation, would have accrued to His Majesty or, as the case may be, to the Ruler of an Indian State by escheat or lapse, or as bona vacantia for want of a rightful owner, shall, if it is property situate in a State, vest in such State, and shall, in any other case, vest in the Union: Provided that any property which at the date when it wouldhave so accrued to His Majesty or to the Ruler of an Indian State was in the possession or under the control of the Government of India or the Government of a State shall, according as the purposes for which it was then used or held were purposes of the Union or a State, vest in the Union or in that State Explanation In the article, the expressions Ruler and Indian State have the same meanings as in Article 363",-0.3751516606330872,24,0
what is blockchain,279,"279. Calculation of net proceeds, etc",-0.38597156858444215,25,0
what is blockchain,107,107. Provisions as to introduction and passing of Bills,-0.3867809265136719,26,0
what is blockchain,243,"243. Definitions In this Part, unless the context otherwise requires,",-0.38798003244400026,27,0
what is blockchain,196,196. Provisions as to introduction and passing of Bills,-0.4235823570251465,28,0
what is blockchain,243Q,243Q. Constitution of Municipalities,-0.4835728798866272,29,0
what is blockchain,266,266. Consolidated Funds and public accounts of India and of the States,-0.5147749064445496,30,0
what is blockchain,293,293. Borrowing by States,-0.5259807476997376,31,0
what is blockchain,283,"283. Custody, etc of Consolidated Funds, Contingency Funds and moneys credited to the public accounts",-0.5287552965164185,32,0
what is blockchain,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-0.5571685287475586,33,0
what is blockchain,323B,323B. Tribunals for other matters,-0.5883771714210511,34,0
what is blockchain,295,"295. Succession to property, assets, rights, liabilities and obligations in other cases",-0.6483665021896362,35,0
what is blockchain,243I,243I. Constitution of finance Commissions to review financial position,-0.6975720454216003,36,0
what is blockchain,110,110. Definition of Money Bill,-0.7886655319213868,37,0
what is blockchain,199,199. Definition of Money Bills,-0.8007015927314759,38,0
what is blockchain,352,352. Proclamation of Emergency,-1.0169504150390627,39,0
what is blockchain,366,"366. Definition In this Constitution, unless the context otherwise requires, the following expressions have l, the meanings hereby respectively assigned to them, that is to say",-2.7820863861083986,40,0
how to crack interview,16,16. Equality of opportunity in matters of public employment,0.9512359416007995,1,0
how to crack interview,22,22. Protection against arrest and detention in certain cases,0.5274099275588989,2,0
how to crack interview,99,"99. Oath or affirmation by members Every member of either House of Parliament shall, before taking his seat, make and subscribe before the President, or some person appointed in that behalf by him, an oath or affirmation according to the form set out for the purpose in the Third Schedule",-0.11518104572296144,3,0
how to crack interview,350,"350. Language to be used in representations for redress of grievances Every person shall be entitled to submit a representation for the redress of any grievance to any officer or authority of the Union or a State in any of the languages used in the Union or in the State, as the case may be",-0.11598152256011963,4,0
how to crack interview,219,"219. Oath or affirmation by Judges of High Courts Every person appointed to be a Judge of a High Court shall, before he enters upon his office, make and subscribe before the Governor of the State, or some person appointed in that behalf by him, an oath or affirmation according to the form set out for the purpose in the Third Schedule",-0.13398003244400025,5,0
how to crack interview,93,"93. The Speaker and Deputy Speaker of the House of the People The House of the People shall, as soon as may be, choose two members of the House to be respectively Speaker and Deputy Speaker thereof and, so often as the office of Speaker or Deputy Speaker becomes vacant, the House shall choose another member to be Speaker or Deputy Speaker, as the case may be",-0.14398289346694948,6,0
how to crack interview,69,"69. Oath or affirmation by the Vice President Every Vice President shall, before entering upon his office, make and subscribe before the President, or some person appointed in that behalf by him, an oath or affirmation in the following form, that is to say swear in the name of God I, A B, do that solemnly affirm will bear true faith, and allegiance to the Constitution of India as by law established and that I will faithfully discharge the duty upon which I am about to enter",-0.1911791979789734,7,0
how to crack interview,90,"90. Vacation and resignation of, and removal from, the office of Deputy Chairman A member holding office as Deputy chairman of the Council of States",-0.24317985363006592,8,0
how to crack interview,84,84. Qualification for membership of Parliament A person shall not be qualified to be chosen to fill a seat in Parliament unless he,-0.25998152256011964,9,0
how to crack interview,95,"95. Power of the Deputy Speaker or other person to perform the duties of the office of, or to act as, Speaker",-0.26598193979263307,10,0
how to crack interview,120,120. Language to be used in Parliament,-0.26798301267623903,11,0
how to crack interview,173,173. Qualification for membership of the State Legislature A person shall not be qualified to be chosen to fill a seat in the Legislature of a State unless he,-0.2719819397926331,12,0
how to crack interview,68,68. Time of holding election to fill vacancy in the office of Vice President and the term of office of person elected to fill casual vacancy,-0.2795820590019226,13,0
how to crack interview,60,"60. Oath or affirmation by the President Every President and every person acting as President or discharging the functions of the President shall, before entering upon his office, make and subscribe in the presence of the Chief Justice of India or, in his absence, the senior most Judge of the Supreme Court available, an oath or affirmation in the following form, that is to say swear in the name of God I, A B, do that I olemnly affirm will faithfully execute the office of President (or discharge the functions of thePresident) of India and will do the best of my ability preserve, protect and defend the Constitution and the law and that I will devote myself to the service and well being of the people of India",-0.2859796748161316,14,0
how to crack interview,183,"183. Vacation and resignation of, and removal from, the offices of Chairman and Deputy Chairman A member holding office as Chairman or Deputy Chairman of a Legislative Council",-0.29398301267623905,15,0
how to crack interview,62,62. Time of holding election to fill vacancy in the office of President and the term of office of person elected to fill casual vacancy,-0.2943820590019226,16,0
how to crack interview,58,58. Qualifications for election as President,-0.29837854232788086,17,0
how to crack interview,159,"159. Oath or affirmation by Governor Every Governor and every person discharging the functions of the Governor shall, before entering upon his office, make and subscribe in the presence of the chief Justice of the High Court exercising jurisdiction in relation to the State, or, in his absence, the senior most Judge of that court available, an oath or affirmation in the following form, that is to say swear in the name of God I, A B, do that I solemnly affirm will faithfully execute the office of Governor (or discharge the functions of the Governor) of (name of the State) and will to the best of my ability preserve, protect and defend the Constitution and the law and that I will devote myself to the service and well being of the people of (name of the State)",-0.30638193979263306,18,0
how to crack interview,179,"179. Vacation and resignation of, and removal from, the offices of Speaker and Deputy Speaker A member holding office as Speaker or Deputy Speaker of an Assembly",-0.3087833106994629,19,0
how to crack interview,75,75. Other provisions as to Ministers,-0.3735824762344361,20,0
how to crack interview,127,127. Appointment of ad hoc Judges,-0.37918205900192264,21,0
how to crack interview,94,"94. Vacation and resignation of, and removal from, the offices of Speaker and Deputy Speaker A member holding office as Speaker or Deputy Speaker of the House of the People",-0.38158247623443603,22,0
how to crack interview,392,392. Power of the President to remove difficulties,-0.39438033046722415,23,0
how to crack interview,96,96. The Speaker or the Deputy Speaker not to preside while a resolution for his removal from office is under consideration,-0.42718277425765994,24,0
how to crack interview,181,181. The Speaker or the Deputy Speaker not to preside while a resolution for his removal from office is under consideration,-0.42918319149017337,25,0
how to crack interview,340,340. Appointment of a Commission to investigate the conditions of backward classes,-0.4403826550483704,26,0
how to crack interview,100,"100. Voting in Houses, power of Houses to act notwithstanding vacancies and quorum",-0.49118301267623904,27,0
how to crack interview,61,61. Procedure for impeachment of the President,-0.5143728798866273,28,0
how to crack interview,189,"189. Voting in Houses, power of Houses to act notwithstanding vacancies and quorum",-0.5587824762344361,29,0
how to crack interview,66,66. Election of Vice President,-0.5655731183052063,30,0
how to crack interview,311,"311. Dismissal, removal or reduction in rank of persons employed in civil capacities under the Union or a State",-0.7086902678489685,31,0
how to crack interview,148,148. Comptroller and Auditor General of India,-0.7315791979789734,32,0
how to crack interview,55,55. Manner of election of President,-0.8023508857727051,33,0
how to crack interview,2A,2A. The age of a Judge of the Supreme Court shall be determined by such authority and in such manner as Parliament may by law provide,-0.8227359846115113,34,0
how to crack interview,344,344. Commission and Committee of Parliament on official language,-0.9031158382415772,35,0
how to crack interview,324,"324. Superintendence, direction and control of elections to be vested in an Election Commission",-0.9819741315841676,36,0
how to crack interview,243D,243D. Reservation of seats,-0.9943307990074158,37,0
how to crack interview,217,217. Appointment and conditions of the office of a Judge of a High Court,-1.0933051818847657,38,0
how to crack interview,320,320. Functions of Public Service Commissions,-1.385240609741211,39,0
how to crack interview,371F,"371F. Special provisions with respect to the State of Sikkim Notwithstanding anything in this Constitution,",-2.351118539428711,40,0
how to improve memory,22,22. Protection against arrest and detention in certain cases,0.5276045963287354,1,0
how to improve memory,157,157. Qualifications for appointment as Governor No person shall be eligible for appointment as Governor unless he is a citizen of India and has completed the age of thirty five years,-0.07278366832733155,2,0
how to improve memory,48A,48A. Protection and improvement of environment and safeguarding of forests and wild life The State shall endeavour to protect and improve the environment and to safeguard the forests and wild life of the country,-0.0843837875366211,3,0
how to improve memory,292,"292. Borrowing by the Government of India The executive power of the Union extends to borrowing upon the security of the Consolidated Fund of India within such limits, if any, as may from time to time be fixed by Parliament by law and to the giving of guarantees within such limits, if any, as may be so fixed",-0.12358319149017334,4,0
how to improve memory,49,"49. Protection of monuments and places and objects of national importance It shall be the obligation of the State to protect every monument or place or object of artistic or historic interests, declared by or under law made by Parliament to be of national importance, from spoliation, disfigurement, destruction, removal, disposal or export, as the case may be",-0.14398265504837038,5,0
how to improve memory,46,"46. Promotion of educational and economic interests of Scheduled Castes, Scheduled Tribes and other weaker sections The State shall promote with special care the educational and economic interests of the weaker sections of the people, and, in particular, of the Scheduled Castes and the Scheduled Tribes, and shall protect them from social injustice and all forms of exploitation",-0.15158277425765992,6,0
how to improve memory,39A,39. A Equal justice and free legal aid,-0.15238342990875245,7,0
how to improve memory,161,"161. Power of Governor to grant pardons, etc, and to suspend, remit or commute sentences in certain cases The Governor of a State shall have the power to grant pardons, reprieves, respites or remissions of punishment or to suspend, remit or commute the sentence of any person convicted of any offence against any law relating to a matter to which the executive power of the State extends",-0.15478193979263308,8,0
how to improve memory,51,51. Promotion of international peace and security The State shall endeavour to,-0.15878342990875244,9,0
how to improve memory,350,350. A Facilities for instruction in mother tongue at primary stage It shall be the endeavour of every State and of every local authority within the State to provide adequate facilities for instruction in the mother tongue at the primary stage of education to children belonging to linguistic minority groups; and the President may issue such directions to any State as he considers necessary or proper for securing the provision of such facilities,-0.17918247623443603,10,0
how to improve memory,47,"47. Duty of the State to raise the level of nutrition and the standard of living and to improve public health The State shall regard the raising of the level of nutrition and the standard of living of its people and the improvement of public health as among its primary duties and, in particular, the State shall endeavour to bring about prohibition of the consumption except for medicinal purposes of intoxicating drinks and of drugs which are injurious to health",-0.18551387128829958,11,0
how to improve memory,87,87. Special address by the President,-0.19198319149017334,12,0
how to improve memory,373,"373. Power of President to make order in respect of persons under preventive detention in certain cases Until provision is made by Parliament under clause ( 7 ) of Article 22, or until the expiration of one year from the commencement of this Constitution, whichever is earlier, the said article shall have effect as if for any reference to Parliament in clauses ( 4 ) and ( 7 ) thereof there were substituted a reference to the Parliament in those clauses there were substituted a reference to an order made by the President",-0.20958247623443604,13,0
how to improve memory,351,"351. Directive for development of the Hindi language It shall be the duty of the Union to promote the spread of the Hindi language, to develop it so that it may serve as a medium of expression for all the elements of the composite culture of India and to secure its enrichment by assimilating without interfering with its genius, the forms, style and expressions used in Hindustani and in the other languages of India specified in the Eighth Schedule, and by drawing, wherever necessary or desirable, for its vocabulary, primarily on Sanskrit and secondarily on other languages PART XVIII EMERGENCY PROVISIONS",-0.24357180700302125,14,0
how to improve memory,104,"104. Penalty for sitting and voting before making oath or affirmation under Article 99 or when not qualified or when disqualified If a person sits or votes as a member of either House of Parliament before he has complied with the requirements of Article 99, or when he knows that he is not qualified or that he is disqualified for membership thereof, or that he is prohibited from so doing by the provisions of any law made by Parliament, he shall be liable in respect of each day on which he so sits or votes to a penalty of five hundred rupees to be recovered as a debt due to the Union Powers, Privileges and Immunities of Parliament and its Members",-0.26078205900192264,15,0
how to improve memory,60,"60. Oath or affirmation by the President Every President and every person acting as President or discharging the functions of the President shall, before entering upon his office, make and subscribe in the presence of the Chief Justice of India or, in his absence, the senior most Judge of the Supreme Court available, an oath or affirmation in the following form, that is to say swear in the name of God I, A B, do that I olemnly affirm will faithfully execute the office of President (or discharge the functions of thePresident) of India and will do the best of my ability preserve, protect and defend the Constitution and the law and that I will devote myself to the service and well being of the people of India",-0.2859787211418152,16,0
how to improve memory,72,"72. Power of President to grant pardons, etc, and to suspend, remit or commute sentences in certain cases",-0.31198122453689575,17,0
how to improve memory,339,339. Control of the Union over the administration of Scheduled Areas and the welfare of Scheduled Tribes,-0.3119820590019226,18,0
how to improve memory,201,"201. Bill reserved for consideration When a Bill is reserved by a Governor for the consideration of the President, the President shall declare either that he assents to the Bill or that he withholds assent therefrom: Provided that, where the Bill is not a Money Bill, the President may direct the Governor to return the Bill to the House or, as the case may be, the Houses of the Legislature of the State together with such a message as it mentioned in the first proviso to Article 200 and, when a Bill is so returned, the House or Houses shall reconsider it accordingly within a period of six months from the date of receipt of such message and, if it is again passed by the House or Houses with or without amendment, it shall be presented again to the President for his consideration Procedure in Financial Matters",-0.3263819397926331,19,0
how to improve memory,224,224. Appointment of additional and acting Judges,-0.35678223781585694,20,0
how to improve memory,372,372. A Power of the President to adapt laws,-0.37598265504837036,21,0
how to improve memory,127,127. Appointment of ad hoc Judges,-0.37918205900192264,22,0
how to improve memory,363,363. A Recognition granted to Rulers of Indian States to cease and privy purses to be abolished Notwithstanding anything in this Constitution or in any law for the time being in force,-0.3911818205833435,23,0
how to improve memory,392,392. Power of the President to remove difficulties,-0.39437329711914065,24,0
how to improve memory,337,"337. Special provision with respect to educational grants for the benefit of Anglo Indian community During the first three financial years after the commencement of this Constitution, the same grants, if any, shall be made by the Union and by each State for the benefit of the Anglo Indian community in respect of education as were made in the financial year ending on the thirty first day of March, 1948 During every succeeding period of three years the grants may be less by ten per cent than those for the immediately preceding period of three years: Provided that at the end of ten years from the commencement of this Constitution such grants, to the extent to which they are a special concession to the Anglo Indian community, shall cease: Provided further that no educational institution shall be entitled to receive any grant under this article unless at least forty per cent of annual admissions therein are made available to members of communities other than the Anglo Indian community",-0.3975818205833435,25,0
how to improve memory,336,336. Special provision for Anglo Indian community in certain services,-0.4183823570251465,26,0
how to improve memory,340,340. Appointment of a Commission to investigate the conditions of backward classes,-0.4403672770500183,27,0
how to improve memory,231,231. Establishment of a common High Court for two or more States,-0.4843820590019226,28,0
how to improve memory,164,164. Other provisions as to Ministers,-0.48758134374618534,29,0
how to improve memory,293,293. Borrowing by States,-0.5259819397926331,30,0
how to improve memory,240,240. Power of President to make regulations for certain Union territories,-0.5419819397926331,31,0
how to improve memory,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-0.5571810457229615,32,0
how to improve memory,109,109. Special procedure in respect of Money Bills,-0.5831819397926331,33,0
how to improve memory,243T,243T. Reservation of seats,-0.6963809265136719,34,0
how to improve memory,2A,2A. The age of a Judge of the Supreme Court shall be determined by such authority and in such manner as Parliament may by law provide,-0.8227125003814698,35,0
how to improve memory,344,344. Commission and Committee of Parliament on official language,-0.903054564666748,36,0
how to improve memory,243D,243D. Reservation of seats,-0.9942885393142701,37,0
how to improve memory,217,217. Appointment and conditions of the office of a Judge of a High Court,-1.093179296875,38,0
how to improve memory,320,320. Functions of Public Service Commissions,-1.3861952377319338,39,0
how to improve memory,371D,371D. Special provisions with respect to the state of Andhra Pradesh,-2.895026190185547,40,0
how to stay motivated,22,22. Protection against arrest and detention in certain cases,0.5274694129943848,1,0
how to stay motivated,26,"26. Freedom to manage religious affairs Subject to public order, morality and health, every religious denomination or any section thereof shall have the right",0.33681657009124755,2,0
how to stay motivated,29,29. Protection of interests of minorities,0.329216987323761,3,0
how to stay motivated,157,157. Qualifications for appointment as Governor No person shall be eligible for appointment as Governor unless he is a citizen of India and has completed the age of thirty five years,-0.0727837875366211,4,0
how to stay motivated,10,"10. Continuance of the rights of citizenship Every person who is or is deemed to be a citizen of India under any of the foregoing provisions of this Part shall, subject to the provisions of any law that may be made by Parliament, continue to be such citizen",-0.10278301267623902,5,0
how to stay motivated,219,"219. Oath or affirmation by Judges of High Courts Every person appointed to be a Judge of a High Court shall, before he enters upon his office, make and subscribe before the Governor of the State, or some person appointed in that behalf by him, an oath or affirmation according to the form set out for the purpose in the Third Schedule",-0.1339823570251465,6,0
how to stay motivated,46,"46. Promotion of educational and economic interests of Scheduled Castes, Scheduled Tribes and other weaker sections The State shall promote with special care the educational and economic interests of the weaker sections of the people, and, in particular, of the Scheduled Castes and the Scheduled Tribes, and shall protect them from social injustice and all forms of exploitation",-0.15158247623443605,7,0
how to stay motivated,39A,39. A Equal justice and free legal aid,-0.15238342990875245,8,0
how to stay motivated,51,51. Promotion of international peace and security The State shall endeavour to,-0.15878247623443603,9,0
how to stay motivated,43,"43. Living wage, etc, for workers The State shall endeavour to secure, by suitable legislation or economic organisation or in any other way, to all workers, agricultural, industrial or otherwise, work, a living wage, conditions of work ensuring a decent standard of life and full enjoyment of leisure and social and cultural opportunities and, in particular, the State shall endeavour to promote cottage industries on an individual or co operative basis in rural areas",-0.18718092651367188,10,0
how to stay motivated,174,"174. Sessions of the State Legislature, prorogation and dissolution",-0.19078247623443603,11,0
how to stay motivated,156,156. Term of office of Governor,-0.19878319149017334,12,0
how to stay motivated,277,"277. Savings Any taxes, duties, cesses or fees which, immediately before the commencement of this Constitution, were being lawfully levied by the Government of any State or by any municipality or other local authority or body for the purposes of the State, municipality, district or other local area may, notwithstanding that those taxes, duties, cesses or fees are mentioned in the Union List, continue to be levied and to be applied to the same purposes until provision to the contrary is made by Parliament by law",-0.20638152256011963,13,0
how to stay motivated,38,38. State to secure a social order for the promotion of welfare of the people,-0.2403791979789734,14,0
how to stay motivated,351,"351. Directive for development of the Hindi language It shall be the duty of the Union to promote the spread of the Hindi language, to develop it so that it may serve as a medium of expression for all the elements of the composite culture of India and to secure its enrichment by assimilating without interfering with its genius, the forms, style and expressions used in Hindustani and in the other languages of India specified in the Eighth Schedule, and by drawing, wherever necessary or desirable, for its vocabulary, primarily on Sanskrit and secondarily on other languages PART XVIII EMERGENCY PROVISIONS",-0.243580628490448,15,0
how to stay motivated,84,84. Qualification for membership of Parliament A person shall not be qualified to be chosen to fill a seat in Parliament unless he,-0.25998247623443604,16,0
how to stay motivated,173,173. Qualification for membership of the State Legislature A person shall not be qualified to be chosen to fill a seat in the Legislature of a State unless he,-0.2719823570251465,17,0
how to stay motivated,58,58. Qualifications for election as President,-0.298378244304657,18,0
how to stay motivated,201,"201. Bill reserved for consideration When a Bill is reserved by a Governor for the consideration of the President, the President shall declare either that he assents to the Bill or that he withholds assent therefrom: Provided that, where the Bill is not a Money Bill, the President may direct the Governor to return the Bill to the House or, as the case may be, the Houses of the Legislature of the State together with such a message as it mentioned in the first proviso to Article 200 and, when a Bill is so returned, the House or Houses shall reconsider it accordingly within a period of six months from the date of receipt of such message and, if it is again passed by the House or Houses with or without amendment, it shall be presented again to the President for his consideration Procedure in Financial Matters",-0.32638033046722414,19,0
how to stay motivated,83,83. Duration of Houses of Parliament,-0.32638152256011965,20,0
how to stay motivated,243Z,"243Z. F Continuance of existing laws and Municipalities Notwithstanding anything in this Part, any provision of any law relating to Municipalities in force in a State immediately before the commencement of the Constitution (Seventy fourth Amendment) Act, 1992 , which is inconsistent with the provisions of this Part, shall continue to be in force until amended or repealed by a competent Legislature or other competent authority or until the expiration of one year from such commencement, whichever is earlier: Provided that all the Municipalities existing immediately before such commencement shall continue till the expiration of their duration, unless sooner dissolved by a resolution passed to that effect by the Legislative Assembly of that State or, in the case of a State having a Legislative Council, by each House of the Legislature of that State",-0.34238033046722416,21,0
how to stay motivated,75,75. Other provisions as to Ministers,-0.3735812245368958,22,0
how to stay motivated,107,107. Provisions as to introduction and passing of Bills,-0.38678277425765994,23,0
how to stay motivated,39,"39. Certain principles of policy to be followed by the State: The State shall, in particular, direct its policy towards securing",-0.40797889995574954,24,0
how to stay motivated,102,102. Disqualification s for membership,-0.4247762773513794,25,0
how to stay motivated,243E,"243E. Duration of Panchayats, etc",-0.4607816417694092,26,0
how to stay motivated,191,191. Disqualifications for membership,-0.4831743103981018,27,0
how to stay motivated,164,164. Other provisions as to Ministers,-0.4875795556068421,28,0
how to stay motivated,51A,"51A. Fundamental duties It shall be the duty of every citizen of India (a) to abide by the Constitution and respect its ideals and institutions, the national Flag and the National Anthem;",-0.5009618591308594,29,0
how to stay motivated,310,310. Tenure of office of persons serving the Union or a State,-0.5107768137931824,30,0
how to stay motivated,243U,"243U. Duration of Municipalities, etc",-0.5227812245368958,31,0
how to stay motivated,249,249. Power of Parliament to legislate with respect to a matter in the State List in the national interest,-0.5907793767929077,32,0
how to stay motivated,110,110. Definition of Money Bill,-0.7887592900276185,33,0
how to stay motivated,2A,2A. The age of a Judge of the Supreme Court shall be determined by such authority and in such manner as Parliament may by law provide,-0.8225766017913819,34,0
how to stay motivated,356,356. Provisions in case of failure of constitutional machinery in State,-0.8812877624511719,35,0
how to stay motivated,243D,243D. Reservation of seats,-0.994260167503357,36,0
how to stay motivated,360,360. Provisions as to financial emergency,-1.0100874332427978,37,0
how to stay motivated,352,352. Proclamation of Emergency,-1.011709020996094,38,0
how to stay motivated,217,217. Appointment and conditions of the office of a Judge of a High Court,-1.0926318878173829,39,0
how to stay motivated,372,372. Continuance in force of existing laws and their adaptation,-1.1844175102233887,40,0
latest iphone price,17,17. Abolition of Untouchability Untouchability is abolished and its practice in any form is forbidden The enforcement of any disability arising out of Untouchability shall be an offence punishable in accordance with law,1.4124168085098265,1,0
latest iphone price,291,"291. Privy purse sums of Rulers Rep by the Constitution (Twenty sixth Amendment) Act, 1971 , Section 2 CHAPTER II BORROWING",-0.049183787536621094,2,0
latest iphone price,301,"301. Freedom of trade, commerce and intercourse Subject to the other provisions of this Part, trade, commerce and intercourse throughout the territory of India shall be free",-0.06918378753662109,3,0
latest iphone price,278,"278. Agreement with States in Part B of the First Schedule with regard to certain financial matters Rep by the Constitution (Seventh Amendment) Act, 1956 , Section 29 and Schedule",-0.07158378753662109,4,0
latest iphone price,306,"306. Power of certain States in Part B of the First Schedule to impose restrictions on trade and commerce Rep by the Constitution (Seventh Amendment) Act, 1956 , Section 29 and Schedule",-0.07398396635055543,5,0
