query,article_id,article_title,neural_score,rank,is_correct
court writ powers,356,356. Provisions in case of failure of constitutional machinery in State,-6.738163658905029,23,0
court writ powers,374,"374. Provisions as to Judges of the Federal Court and proceedings pending in the Federal Court or before His Majesty in Council ( 1 ) The Judges of the Federal Court holding office immediately before the commencement of this Constitution shall, unless they have elected otherwise, become on such commencement the Judges of the Supreme Court and shall thereupon be entitled to such salaries and allowances and to such rights in respect of leave of absence and pension as are provided for under Article 125 in respect of the Judges of the Supreme Court",-6.775714258575439,24,0
court writ powers,359,359. Suspension of the enforcement of the rights conferred by Part III during emergencies,-6.881363679504394,25,0
court writ powers,134A,"134A. Certificate for appeal to the Supreme Court Every High Court, passing or making a judgment, decree, final order, or sentence, referred to in clause ( 1 ) of Article 132 or clause ( 1 ) of Article 133, or clause ( 1 ) of Article 134",-7.098323444366455,26,0
court writ powers,131,"131. Original jurisdiction of the Supreme Court Subject to the provisions of this Constitution, the Supreme Court shall, to the exclusion of any other court, have original jurisdiction in any dispute",-7.176101666259766,27,0
court writ powers,128,"128. Attendance of retired Judges at sittings of the Supreme Court Notwithstanding anything in this chapter, the Chief Justice of India may at any time, with the previous consent of the president, request any person who has held the office of a Judge of the Supreme Court or of the Federal Court or who has held the office of a Judge of a High Court and is duly qualified for appointment as a Judge of the Supreme Court to sit and act as a Judge of the Supreme Court, and every such person so requested shall, while so sitting and acting, be entitled to such allowances as the President may by order determine and have all the jurisdiction, powers and privileges of, but shall not otherwise be deemed to be, a Judge of that Court: Provided that nothing in this article shall be deemed to require any such person as aforesaid to sit and act as a Judge of that Court unless he consents so to do",-7.278144757080078,28,0
court writ powers,136,136. Special leave to appeal by the Supreme Court,-7.8281466606140135,29,0
court writ powers,375,"375. Courts, authorities and officers to continue to function subject to the provisions of the Constitution All courts of civil, criminal and revenue jurisdiction, all authorities and all officers, judicial, executive and ministerial, throughout the territory of India, shall continue to exercise their respective functions subject to the provisions of this Constitution",-8.095220802307129,30,0
court writ powers,230,230. Extension of jurisdiction of High Courts to Union territories,-8.173664859771728,31,0
court writ powers,298,"298. Power to carry on trade, etc The executive power of the Union and of each State shall extend to the carrying on of any trade or business and to the acquisition, holding and disposal of property and the making of contracts for any purpose: Provided that (a) the said executive power of the Union shall, in so far as such trade or business or such purpose is not one with respect to which Parliament may make laws, be subject in each State to legislation by the State; and",-8.294722256469727,32,0
court writ powers,257,257. Control of the Union over States in certain cases,-8.528066548156739,33,0
court writ powers,220,"220. Restriction on practice after being a permanent Judge No person who, after the commencement of this Constitution, has held office as a permanent Judge of a High Court shall plead or act in any court or before any authority in India except the Supreme Court and the other High Courts Explanation In this article, the expression High Court does not include a High Court for a State specified in Part B of the First Schedule as it existed before the commencement of the Constitution (seventh Amendment) Act, 1956",-8.79989931640625,34,0
court writ powers,73,73. Extent of executive power of the Union,-8.931964930725098,35,0
court writ powers,206,"206. Votes on account, votes of credit and exceptional grants",-9.002071228027344,36,0
court writ powers,261,"261. Public acts, records and judicial proceedings Full faith and credit shall be given throughout the territory of India to public acts, records and judicial proceedings of the Union and of every State",-9.197846823120118,37,0
court writ powers,116,"116. Votes on account, votes of credit and exceptional grants",-9.218516667175294,38,0
court writ powers,223,"223. Appointment of acting Chief Justice When the office of Chief Justice of High Court is vacant or when any such Chief Justice is, by reason of absence or otherwise, unable to perform the duties of his office, the duties of the office shall be performed by such one of the other Judges of the Court as the President may appoint for the purposes",-10.288453024291993,39,0
court writ powers,126,"126. Appointment of acting Chief Justice When the office of Chief Justice of India is vacant or when the Chief Justice is, by reason or absence or otherwise, unable to perform the duties of his office, the duties of the office shall be performed by such one of the other Judges of the Court as the President may appoint for the purpose",-10.649326499938965,40,0
Article 21,21,21. Protection of life and personal liberty No person shall be deprived of his life or personal liberty except according to procedure established by law,7.316077307891845,1,1
Article 21,373,"373. Power of President to make order in respect of persons under preventive detention in certain cases Until provision is made by Parliament under clause ( 7 ) of Article 22, or until the expiration of one year from the commencement of this Constitution, whichever is earlier, the said article shall have effect as if for any reference to Parliament in clauses ( 4 ) and ( 7 ) thereof there were substituted a reference to the Parliament in those clauses there were substituted a reference to an order made by the President",-0.006251154756546029,2,0
Article 21,359,359. Suspension of the enforcement of the rights conferred by Part III during emergencies,-0.34937160167694103,3,0
Article 21,31C,"31C. Saving of laws giving effect to certain directive principles Notwithstanding anything contained in Article 13, no law giving effect to the policy of the State towards securing all or any of the principles laid down in Part IV shall be deemed to be void on the ground that it is inconsistent with, or takes away or abridges any of the rights conferred by Article 14 or Article 19 and no law containing a declaration that it is for giving effect to such policy shall be called in question in any court on the ground that it does not give effect to such policy: Provided that where such law is made by the Legislature of a State, the provisions of this Article shall not apply thereto unless such law, having been reserved for the consideration of the President, has received his assent Right to Constitutional Remedies",-2.0040591579437255,4,0
Article 21,22,22. Protection against arrest and detention in certain cases,-2.178838475036621,5,0
Article 21,19,19. Protection of certain rights regarding freedom of speech etc,-2.8665870353698732,6,0
Article 21,305,"305. Saving of existing laws and laws providing for State monopolies Nothing in Articles 301 and 303 shall affect the provisions of any existing law except in so far as the President may be order otherwise direct; and nothing in Article 301 shall affect the operation of any law made before the commencement of the Constitution (Fourth Amendment) Act, 1955 , in so far as it relates to, or prevent Parliament or the Legislature of a State from making any law relating to, any such matter as is referred to in sub clause (ii) of clause ( 6 ) of Article 19",-3.428279105758667,7,0
Article 21,31A,"31A. Saving of laws providing for acquisition of estates, etc ( 1 ) Notwithstanding anything contained in Article 13, no law providing for",-3.5651476875305175,8,0
Article 21,4,"4. Laws made under Articles 2 and 3 to provide for the amendment of the First and the Fourth Schedules and supplemental, incidental and consequential matters",-3.96175414352417,9,0
Article 21,16,16. Equality of opportunity in matters of public employment,-3.990112789916992,10,0
Article 21,25,"25. Freedom of conscience and free profession, practice and propagation of religion",-4.528817626190186,11,0
Article 21,368,368. Power of Parliament to amend the Constitution and procedure therefor,-4.556018690109253,12,0
Article 21,35,"35. Legislation to give effect to the provisions of this Part Notwithstanding anything in this Constitution,",-4.56486361541748,13,0
Article 21,367,367. Interpretation,-4.906068874359131,14,0
Article 21,363,363. A Recognition granted to Rulers of Indian States to cease and privy purses to be abolished Notwithstanding anything in this Constitution or in any law for the time being in force,-5.022804194641113,15,0
Article 21,206,"206. Votes on account, votes of credit and exceptional grants",-5.336304512023926,16,0
Article 21,307,"307. Appointment of authority for carrying out the purposes of Articles 301 to 304 Parliament may by law appoint such authority as it considers appropriate for carrying out the purposes of Articles 301, 302, 303 and 304, and confer on the authority so appointed such powers and such duties as it thinks necessary PART XIV SERVICES UNDER THE UNION AND THE STATES CHAPTER I SERVICES",-5.4264922637939454,17,0
Article 21,352,352. Proclamation of Emergency,-5.509001539611816,18,0
Article 21,314,"314. Provision for protection of existing officers of certain services Rep by the Constitution (Twenty eight Amendment) Act, 1972 , Section 3 (w e f 29 08 1972 ) CHAPTER II PUBLIC SERVICE COMMISSION",-5.51549789352417,19,0
Article 21,323,"323. A Administrative tribunals Parliament may, by law, provide for the adjudication or trial by administrative tribunals of disputes and complaints with respect to recruitment and conditions of service of persons appointed to public services and posts in connection with the affairs of the Union or of any State or of any local or other authority within the territory of India or under the control of the Government of India or of any corporation owned or controlled by the Government",-5.615706198883057,20,0
Article 21,312,312. All India Services,-5.736476192474365,21,0
Article 21,244A,244A. Formation of an autonomous State comprising certain tribal areas in Assam and creation of local Legislature or Council of Ministers or both therefor,-5.783624221801758,22,0
Article 21,278,"278. Agreement with States in Part B of the First Schedule with regard to certain financial matters Rep by the Constitution (Seventh Amendment) Act, 1956 , Section 29 and Schedule",-5.9072308937072755,23,0
Article 21,233,"233. A Validation of appointments of, and judgments, etc, delivered by, certain district judges Notwithstanding any judgment, decree or order of any court,",-5.959394772338867,24,0
Article 21,312A,312A. Power of Parliament to vary or revoke conditions of service of officers of certain services,-5.987755777740478,25,0
Article 21,81,81. Composition of the House of the People,-5.994009899139404,26,0
Article 21,51A,"51A. Fundamental duties It shall be the duty of every citizen of India (a) to abide by the Constitution and respect its ideals and institutions, the national Flag and the National Anthem;",-5.995083410644531,27,0
Article 21,33,"33. Power of Parliament to modify the rights conferred by this Part in their application etc Parliament may, by law, determine to what extent any of the rights conferred by this Part shall, in their application to,",-6.048441732788086,28,0
Article 21,231,231. Establishment of a common High Court for two or more States,-6.32733098449707,29,0
Article 21,55,55. Manner of election of President,-6.423375494384766,30,0
Article 21,241,241. High Courts for Union territories,-6.4306955169677735,31,0
Article 21,371F,"371F. Special provisions with respect to the State of Sikkim Notwithstanding anything in this Constitution,",-6.4365172134399415,32,0
Article 21,323B,323B. Tribunals for other matters,-6.474064939880371,33,0
Article 21,331,"331. Representation of the Anglo Indian community in the Hose of the People Notwithstanding anything in Article 81, the President may, if he is of opinion that the Anglo Indian community is not adequately represented in the House of the people, nominate not more than two members of that community to the House of the People",-6.601085137939453,34,0
Article 21,362,"362. Rights and privileges of Rulers of Indian States Rep by the Constitution (Twenty sixth Amendment) Act, 1971 ,",-6.638046327209473,35,0
Article 21,291,"291. Privy purse sums of Rulers Rep by the Constitution (Twenty sixth Amendment) Act, 1971 , Section 2 CHAPTER II BORROWING",-7.050197543334961,36,0
Article 21,341,341. Scheduled Castes,-7.136636000061035,37,0
Article 21,257,257. A Assistance to States by deployment of armed forces or other forces of the Union Omitted,-7.409077127075196,38,0
Article 21,2A,"2A. Sikkim to be associated with the Union Rep by the Constitution Thirty six Amendment Act, 1975 , Section 5 (w e f 26 04 1975 )",-7.979050180053711,39,0
Article 21,366,"366. Definition In this Constitution, unless the context otherwise requires, the following expressions have l, the meanings hereby respectively assigned to them, that is to say",-8.426613344573974,40,0
Article 19 restrictions,358,358. Suspension of provisions of Article 19 during emergencies,3.137965763092041,1,0
Article 19 restrictions,19,19. Protection of certain rights regarding freedom of speech etc,2.6592022254943846,2,1
Article 19 restrictions,304,"304. Restrictions on trade, commerce and intercourse among States Notwithstanding anything in Article 301 or Article 303, the Legislature of a State may by law",-0.13140577781200408,3,0
Article 19 restrictions,31C,"31C. Saving of laws giving effect to certain directive principles Notwithstanding anything contained in Article 13, no law giving effect to the policy of the State towards securing all or any of the principles laid down in Part IV shall be deemed to be void on the ground that it is inconsistent with, or takes away or abridges any of the rights conferred by Article 14 or Article 19 and no law containing a declaration that it is for giving effect to such policy shall be called in question in any court on the ground that it does not give effect to such policy: Provided that where such law is made by the Legislature of a State, the provisions of this Article shall not apply thereto unless such law, having been reserved for the consideration of the President, has received his assent Right to Constitutional Remedies",-0.324656282043457,4,0
Article 19 restrictions,303,303. Restrictions on the legislative powers of the Union and of the States with regard to trade and commerce,-0.6658641010284424,5,0
Article 19 restrictions,21,21. Protection of life and personal liberty No person shall be deprived of his life or personal liberty except according to procedure established by law,-1.0513414581298828,6,0
Article 19 restrictions,286,286. Restrictions as to imposition of tax on the sale or purchase of goods,-1.1763861879348756,7,0
Article 19 restrictions,305,"305. Saving of existing laws and laws providing for State monopolies Nothing in Articles 301 and 303 shall affect the provisions of any existing law except in so far as the President may be order otherwise direct; and nothing in Article 301 shall affect the operation of any law made before the commencement of the Constitution (Fourth Amendment) Act, 1955 , in so far as it relates to, or prevent Parliament or the Legislature of a State from making any law relating to, any such matter as is referred to in sub clause (ii) of clause ( 6 ) of Article 19",-2.02861709985733,8,0
Article 19 restrictions,197,197. Restriction on powers of Legislative Council as to Bills other than Money Bills,-2.4197215255737303,9,0
Article 19 restrictions,359,359. Suspension of the enforcement of the rights conferred by Part III during emergencies,-2.463525821304321,10,0
Article 19 restrictions,302,"302. Power of Parliament to impose restrictions on trade, commerce and intercourse Parliament may by law impose such restrictions on the freedom of trade, commerce or intercourse between one State and another or within any part of the territory of India as may be required in the public interest",-2.5081736736297606,11,0
Article 19 restrictions,15,"15. Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",-2.840129196166992,12,0
Article 19 restrictions,121,121. Restriction on discussion in Parliament No discussions shall take place in Parliament with respect to the conduct of any Judge of the Supreme Court or of a High Court in the discharge of his duties expect upon a motion for presenting an address to the President praying for the removal of the Judge as hereinafter provided,-2.9162681015014646,13,0
Article 19 restrictions,31A,"31A. Saving of laws providing for acquisition of estates, etc ( 1 ) Notwithstanding anything contained in Article 13, no law providing for",-3.283057929611206,14,0
Article 19 restrictions,22,22. Protection against arrest and detention in certain cases,-3.545492394256592,15,0
Article 19 restrictions,23,23. Prohibition of traffic in human beings and forced labour,-3.8898535503387452,16,0
Article 19 restrictions,24,"24. Prohibition of employment of children in factories, etc No child below the age of fourteen years shall be employed to work in any factory or mine or engaged in any other hazardous employment Provided that nothing in this sub clause shall authorise the detention of any person beyond the maximum period prescribed by any law made by Parliament under sub clause (b) of clause ( 7 ); or such person is detained in accordance with the provisions of any law made by Parliament under sub clauses (a) and (b) of clause ( 7 )",-4.25252317276001,17,0
Article 19 restrictions,373,"373. Power of President to make order in respect of persons under preventive detention in certain cases Until provision is made by Parliament under clause ( 7 ) of Article 22, or until the expiration of one year from the commencement of this Constitution, whichever is earlier, the said article shall have effect as if for any reference to Parliament in clauses ( 4 ) and ( 7 ) thereof there were substituted a reference to the Parliament in those clauses there were substituted a reference to an order made by the President",-4.852355031585693,18,0
Article 19 restrictions,349,"349. Special procedure for enactment of certain laws relating to language During the period of fifteen years from the commencement of this Constitution, no Bill or amendment making provision for the language to be used for any of the purposes mentioned in clause ( 1 ) of Article 348 shall be introduced or moved in either House of Parliament without the previous sanction of the President, and the President shall not give his sanction to the introduction of any such Bill or the moving of any such amendment except after he has taken into consideration the recommendations of the Commission constituted under clause ( 1 ) of Article 344 and the report of the Committee constituted under clause ( 4 ) of that article CHAPTER IV SPECIAL DIRECTIVES",-4.913398751068115,19,0
Article 19 restrictions,360,360. Provisions as to financial emergency,-5.132536116027832,20,0
Article 19 restrictions,370,370. Temporary provisions with respect to the State of Jammu and Kashmir,-5.476225450897217,21,0
Article 19 restrictions,4,"4. Laws made under Articles 2 and 3 to provide for the amendment of the First and the Fourth Schedules and supplemental, incidental and consequential matters",-5.716763317871094,22,0
Article 19 restrictions,117,117. Special provisions as to financial Bills,-5.737597156524658,23,0
Article 19 restrictions,368,368. Power of Parliament to amend the Constitution and procedure therefor,-5.965322116851807,24,0
Article 19 restrictions,33,"33. Power of Parliament to modify the rights conferred by this Part in their application etc Parliament may, by law, determine to what extent any of the rights conferred by this Part shall, in their application to,",-6.14647373046875,25,0
Article 19 restrictions,364,364. Special provisions as to major ports and aerodromes,-6.240727687072754,26,0
Article 19 restrictions,191,191. Disqualifications for membership,-6.510363028717041,27,0
Article 19 restrictions,207,207. Special provisions as to financial Bills,-6.543493243408204,28,0
Article 19 restrictions,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-6.552591368865967,29,0
Article 19 restrictions,367,367. Interpretation,-6.609677864074707,30,0
Article 19 restrictions,312A,312A. Power of Parliament to vary or revoke conditions of service of officers of certain services,-6.784281256103515,31,0
Article 19 restrictions,243M,243M. Part not to apply to certain areas,-6.838311919403076,32,0
Article 19 restrictions,371F,"371F. Special provisions with respect to the State of Sikkim Notwithstanding anything in this Constitution,",-6.879360650634766,33,0
Article 19 restrictions,243Z,243Z. C Part not to apply to certain areas,-7.0771639472961425,34,0
Article 19 restrictions,102,102. Disqualification s for membership,-7.082159123229981,35,0
Article 19 restrictions,319,319. Prohibition as to the holding of offices by members of Commission on ceasing to be such members On ceasing to hold office,-7.12650025177002,36,0
Article 19 restrictions,371D,371D. Special provisions with respect to the state of Andhra Pradesh,-7.304793341064453,37,0
Article 19 restrictions,300,"300. A Persons not to be deprived of property save by authority of law No person shall be deprived of his property save by authority of law PART XIII TRADE, COMMERCE AND INTERCOURSE WITHIN THE TERRITORY OF INDIA",-7.315613569641113,38,0
Article 19 restrictions,329,329. A Special provision as to elections to Parliament in the case of Prime Minister and Speaker Omitted PART XVI SPECIAL PROVISIONS RELATING TO CERTAIN CLASSES,-8.173917640686035,39,0
Article 19 restrictions,257,257. A Assistance to States by deployment of armed forces or other forces of the Union Omitted,-9.892011125183105,40,0
Article 356 explanation,356,356. Provisions in case of failure of constitutional machinery in State,2.789264968109131,1,1
Article 356 explanation,357,357. Exercise of legislative powers under Proclamation issued under Article 356,1.5392799270629887,2,0
Article 356 explanation,360,360. Provisions as to financial emergency,1.1784785362243653,3,0
Article 356 explanation,372,372. Continuance in force of existing laws and their adaptation,-2.8715911151885987,4,0
Article 356 explanation,370,370. Temporary provisions with respect to the State of Jammu and Kashmir,-3.708159998321533,5,0
Article 356 explanation,352,352. Proclamation of Emergency,-4.187893675231933,6,0
Article 356 explanation,305,"305. Saving of existing laws and laws providing for State monopolies Nothing in Articles 301 and 303 shall affect the provisions of any existing law except in so far as the President may be order otherwise direct; and nothing in Article 301 shall affect the operation of any law made before the commencement of the Constitution (Fourth Amendment) Act, 1955 , in so far as it relates to, or prevent Parliament or the Legislature of a State from making any law relating to, any such matter as is referred to in sub clause (ii) of clause ( 6 ) of Article 19",-4.540721837615967,7,0
Article 356 explanation,367,367. Interpretation,-5.368055416107178,8,0
Article 356 explanation,358,358. Suspension of provisions of Article 19 during emergencies,-5.381614219665527,9,0
Article 356 explanation,368,368. Power of Parliament to amend the Constitution and procedure therefor,-5.503466228485108,10,0
Article 356 explanation,296,"296. Property accruing by escheat or lapse or as bona vacantia Subject as hereinafter provided any property in the territory of India which, if this Constitution had not come into operation, would have accrued to His Majesty or, as the case may be, to the Ruler of an Indian State by escheat or lapse, or as bona vacantia for want of a rightful owner, shall, if it is property situate in a State, vest in such State, and shall, in any other case, vest in the Union: Provided that any property which at the date when it wouldhave so accrued to His Majesty or to the Ruler of an Indian State was in the possession or under the control of the Government of India or the Government of a State shall, according as the purposes for which it was then used or held were purposes of the Union or a State, vest in the Union or in that State Explanation In the article, the expressions Ruler and Indian State have the same meanings as in Article 363",-5.640276637268067,11,0
Article 356 explanation,336,336. Special provision for Anglo Indian community in certain services,-5.681738565826416,12,0
Article 356 explanation,359,359. Suspension of the enforcement of the rights conferred by Part III during emergencies,-5.702164937591553,13,0
Article 356 explanation,31B,"31B. Validation of certain Acts and Regulations Without prejudice to the generality of the provisions contained in Article 31A, none of the Acts and Regulations specified in the Ninth Schedule nor any of the provisions thereof shall be deemed to be void, or ever to have become void, on the ground that such Act, Regulation or provision is inconsistent with, or takes away or abridges any of the rights conferred by, any provisions of this Part, and notwithstanding any judgment, decree or order of any court or tribunal to the contrary, each of the said Acts and Regulations shall, subject to the power of any competent Legislature to repeal or amend it, continue in force",-5.729473742675781,14,0
Article 356 explanation,35,"35. Legislation to give effect to the provisions of this Part Notwithstanding anything in this Constitution,",-5.820160799407959,15,0
Article 356 explanation,373,"373. Power of President to make order in respect of persons under preventive detention in certain cases Until provision is made by Parliament under clause ( 7 ) of Article 22, or until the expiration of one year from the commencement of this Constitution, whichever is earlier, the said article shall have effect as if for any reference to Parliament in clauses ( 4 ) and ( 7 ) thereof there were substituted a reference to the Parliament in those clauses there were substituted a reference to an order made by the President",-5.912322549438477,16,0
Article 356 explanation,4,"4. Laws made under Articles 2 and 3 to provide for the amendment of the First and the Fourth Schedules and supplemental, incidental and consequential matters",-5.963998139190674,17,0
Article 356 explanation,31A,"31A. Saving of laws providing for acquisition of estates, etc ( 1 ) Notwithstanding anything contained in Article 13, no law providing for",-6.054662515258789,18,0
Article 356 explanation,361,361. A Protection of publication of proceedings of Parliament and State Legislature,-6.138116265869141,19,0
Article 356 explanation,329,329. A Special provision as to elections to Parliament in the case of Prime Minister and Speaker Omitted PART XVI SPECIAL PROVISIONS RELATING TO CERTAIN CLASSES,-6.15895735168457,20,0
Article 356 explanation,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-6.311911151123047,21,0
Article 356 explanation,312A,312A. Power of Parliament to vary or revoke conditions of service of officers of certain services,-6.317283155822754,22,0
Article 356 explanation,394,"394. Commencement This article and Articles 5, 6, 7, 8, 9, 60, 324, 366, 367, 379, 380, 388, 391, 392 and 393 shall come into force at once, and the remaining provisions of this Constitution shall come into force on the twenty sixth day of January, 1950 , which day is referred to in this Constitution as the commencement of this Constitution",-6.416050144958496,23,0
Article 356 explanation,392,392. Power of the President to remove difficulties,-6.5903567070007325,24,0
Article 356 explanation,364,364. Special provisions as to major ports and aerodromes,-6.591789984893799,25,0
Article 356 explanation,372,372. A Power of the President to adapt laws,-6.632770133972168,26,0
Article 356 explanation,371C,371C. Special provision with respect to the State of Manipur,-6.648061899566651,27,0
Article 356 explanation,312,312. All India Services,-6.649833927154541,28,0
Article 356 explanation,191,191. Disqualifications for membership,-6.703793452453613,29,0
Article 356 explanation,376,376. Provisions as to Judges of High Courts,-6.864420483398438,30,0
Article 356 explanation,147,"147. Interpretation In this Chapter and in Chapter V of Part VI references to any substantial question of law as to the interpretation of this Constitution shall be construed as including references to any substantial question of law as to the interpretation of the Government of India Act, 1935 (including any enactment amending or supplementing that Act), or of any Order in Council or order made thereunder, or of the Indian Independence Act, 1947 , or of any order made thereunder CHAPTER V COMPTROLLER AND AUDITOR GENERAL OF INDIA",-7.496518386840821,31,0
Article 356 explanation,134A,"134A. Certificate for appeal to the Supreme Court Every High Court, passing or making a judgment, decree, final order, or sentence, referred to in clause ( 1 ) of Article 132 or clause ( 1 ) of Article 133, or clause ( 1 ) of Article 134",-7.532621482849121,32,0
Article 356 explanation,371D,371D. Special provisions with respect to the state of Andhra Pradesh,-7.544294340515137,33,0
Article 356 explanation,306,"306. Power of certain States in Part B of the First Schedule to impose restrictions on trade and commerce Rep by the Constitution (Seventh Amendment) Act, 1956 , Section 29 and Schedule",-7.759575485229492,34,0
Article 356 explanation,371A,371A. Special provision with respect to the State of Nagaland,-7.981391275787354,35,0
Article 356 explanation,278,"278. Agreement with States in Part B of the First Schedule with regard to certain financial matters Rep by the Constitution (Seventh Amendment) Act, 1956 , Section 29 and Schedule",-8.02490810546875,36,0
Article 356 explanation,264,"264. Interpretation In this Part, Finance Commission means a Finance Commission constituted under Article 280",-8.232529557800293,37,0
Article 356 explanation,226,226. A Constitutional validity of Central laws not to be considered in proceedings under Article 226 Omitted,-8.273588641357422,38,0
Article 356 explanation,366,"366. Definition In this Constitution, unless the context otherwise requires, the following expressions have l, the meanings hereby respectively assigned to them, that is to say",-8.805203928375244,39,0
Article 356 explanation,36,"36. Definition In this Part, unless the context otherwise requires, the State has the same meaning as in Part III",-9.83441604156494,40,0
Explain Article 14,14,"14. Equality before law The State shall not deny to any person equality before the law or the equal protection of the laws within the territory of India Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",2.5239831434249878,1,1
Explain Article 14,31C,"31C. Saving of laws giving effect to certain directive principles Notwithstanding anything contained in Article 13, no law giving effect to the policy of the State towards securing all or any of the principles laid down in Part IV shall be deemed to be void on the ground that it is inconsistent with, or takes away or abridges any of the rights conferred by Article 14 or Article 19 and no law containing a declaration that it is for giving effect to such policy shall be called in question in any court on the ground that it does not give effect to such policy: Provided that where such law is made by the Legislature of a State, the provisions of this Article shall not apply thereto unless such law, having been reserved for the consideration of the President, has received his assent Right to Constitutional Remedies",-0.09777692375183089,2,0
Explain Article 14,31A,"31A. Saving of laws providing for acquisition of estates, etc ( 1 ) Notwithstanding anything contained in Article 13, no law providing for",-2.478125186300278,3,0
Explain Article 14,13,13. Laws inconsistent with or in derogation of the fundamental rights,-3.606996488571167,4,0
Explain Article 14,24,"24. Prohibition of employment of children in factories, etc No child below the age of fourteen years shall be employed to work in any factory or mine or engaged in any other hazardous employment Provided that nothing in this sub clause shall authorise the detention of any person beyond the maximum period prescribed by any law made by Parliament under sub clause (b) of clause ( 7 ); or such person is detained in accordance with the provisions of any law made by Parliament under sub clauses (a) and (b) of clause ( 7 )",-4.353440988922119,5,0
Explain Article 14,19,19. Protection of certain rights regarding freedom of speech etc,-4.643676631164551,6,0
Explain Article 14,22,22. Protection against arrest and detention in certain cases,-4.855046494293213,7,0
Explain Article 14,16,16. Equality of opportunity in matters of public employment,-4.865954884338379,8,0
Explain Article 14,358,358. Suspension of provisions of Article 19 during emergencies,-5.527609359741211,9,0
Explain Article 14,4,"4. Laws made under Articles 2 and 3 to provide for the amendment of the First and the Fourth Schedules and supplemental, incidental and consequential matters",-5.728747189331055,10,0
Explain Article 14,368,368. Power of Parliament to amend the Constitution and procedure therefor,-5.76662264251709,11,0
Explain Article 14,372,372. Continuance in force of existing laws and their adaptation,-5.809012675476074,12,0
Explain Article 14,360,360. Provisions as to financial emergency,-5.853132429504394,13,0
Explain Article 14,349,"349. Special procedure for enactment of certain laws relating to language During the period of fifteen years from the commencement of this Constitution, no Bill or amendment making provision for the language to be used for any of the purposes mentioned in clause ( 1 ) of Article 348 shall be introduced or moved in either House of Parliament without the previous sanction of the President, and the President shall not give his sanction to the introduction of any such Bill or the moving of any such amendment except after he has taken into consideration the recommendations of the Commission constituted under clause ( 1 ) of Article 344 and the report of the Committee constituted under clause ( 4 ) of that article CHAPTER IV SPECIAL DIRECTIVES",-5.896717556762695,14,0
Explain Article 14,3,"3. Formation of new States and alteration of areas, boundaries or names of existing States: Parliament may by law",-6.162581806945801,15,0
Explain Article 14,352,352. Proclamation of Emergency,-6.308933065795898,16,0
Explain Article 14,61,61. Procedure for impeachment of the President,-6.379803175354004,17,0
Explain Article 14,35,"35. Legislation to give effect to the provisions of this Part Notwithstanding anything in this Constitution,",-6.5555443099975585,18,0
Explain Article 14,323,"323. A Administrative tribunals Parliament may, by law, provide for the adjudication or trial by administrative tribunals of disputes and complaints with respect to recruitment and conditions of service of persons appointed to public services and posts in connection with the affairs of the Union or of any State or of any local or other authority within the territory of India or under the control of the Government of India or of any corporation owned or controlled by the Government",-6.5595033103942875,19,0
Explain Article 14,305,"305. Saving of existing laws and laws providing for State monopolies Nothing in Articles 301 and 303 shall affect the provisions of any existing law except in so far as the President may be order otherwise direct; and nothing in Article 301 shall affect the operation of any law made before the commencement of the Constitution (Fourth Amendment) Act, 1955 , in so far as it relates to, or prevent Parliament or the Legislature of a State from making any law relating to, any such matter as is referred to in sub clause (ii) of clause ( 6 ) of Article 19",-6.641639653778077,20,0
Explain Article 14,244A,244A. Formation of an autonomous State comprising certain tribal areas in Assam and creation of local Legislature or Council of Ministers or both therefor,-6.671670963287354,21,0
Explain Article 14,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-6.756497904968262,22,0
Explain Article 14,367,367. Interpretation,-6.875845027923584,23,0
Explain Article 14,115,"115. Supplementary, additional or excess grants",-6.920209634399414,24,0
Explain Article 14,112,112. Annual financial statement,-7.00146680984497,25,0
Explain Article 14,147,"147. Interpretation In this Chapter and in Chapter V of Part VI references to any substantial question of law as to the interpretation of this Constitution shall be construed as including references to any substantial question of law as to the interpretation of the Government of India Act, 1935 (including any enactment amending or supplementing that Act), or of any Order in Council or order made thereunder, or of the Indian Independence Act, 1947 , or of any order made thereunder CHAPTER V COMPTROLLER AND AUDITOR GENERAL OF INDIA",-7.05145813369751,26,0
Explain Article 14,312A,312A. Power of Parliament to vary or revoke conditions of service of officers of certain services,-7.053291323089599,27,0
Explain Article 14,110,110. Definition of Money Bill,-7.108216046142578,28,0
Explain Article 14,241,241. High Courts for Union territories,-7.399406702423096,29,0
Explain Article 14,191,191. Disqualifications for membership,-7.4077262145996094,30,0
